,0,1,2,3
5,22421,Cameroon,3,12
0,22422,Poland,1,25
1,22422,Poland,2,15
2,22422,Poland,3,25
3,22422,Poland,4,25
4,22422,Kenya,1,17
5,22422,Kenya,2,25
6,22422,Kenya,3,15
7,22422,Kenya,4,14
0,22423,Argentina,1,20
1,22423,Argentina,2,22
2,22423,Argentina,3,21
3,22423,Slovenia,1,25
4,22423,Slovenia,2,25
5,22423,Slovenia,3,25
0,22424,France,1,17
1,22424,France,2,25
2,22424,France,3,28
3,22424,France,4,25
4,22424,Greece,1,25
5,22424,Greece,2,21
6,22424,Greece,3,26
7,22424,Greece,4,17
0,22425,Sweden,1,25
1,22425,Sweden,2,26
2,22425,Sweden,3,25
3,22425,Sweden,4,25
4,22425,Egypt,1,18
5,22425,Egypt,2,28
6,22425,Egypt,3,20
7,22425,Egypt,4,16
0,22426,Italy,1,25
1,22426,Italy,2,25
2,22426,Italy,3,21
3,22426,Italy,4,25
4,22426,Belgium,1,16
5,22426,Belgium,2,16
6,22426,Belgium,3,25
7,22426,Belgium,4,18
0,22427,USA,1,26
1,22427,USA,2,25
2,22427,USA,3,25
3,22427,Czechia,1,24
4,22427,Czechia,2,20
5,22427,Czechia,3,15
0,22428,Brazil,1,25
1,22428,Brazil,2,25
2,22428,Brazil,3,25
3,22428,Puerto Rico,1,19
4,22428,Puerto Rico,2,13
5,22428,Puerto Rico,3,18
0,22429,Thailand,1,25
1,22429,Thailand,2,17
2,22429,Thailand,3,25
3,22429,Thailand,4,10
4,22429,Thailand,5,14
5,22429,Netherlands,1,23
6,22429,Netherlands,2,25
7,22429,Netherlands,3,23
8,22429,Netherlands,4,25
9,22429,Netherlands,5,16
0,22430,Cuba,1,27
1,22430,Cuba,2,25
2,22430,Cuba,3,22
3,22430,Cuba,4,26
4,22430,Slovakia,1,25
5,22430,Slovakia,2,21
6,22430,Slovakia,3,25
7,22430,Slovakia,4,24
0,22431,Türkiye,1,25
1,22431,Türkiye,2,27
2,22431,Türkiye,3,25
3,22431,Canada,1,21
4,22431,Canada,2,25
5,22431,Canada,3,13
0,22432,Colombia,1,22
1,22432,Colombia,2,25
2,22432,Colombia,3,23
3,22432,Colombia,4,25
4,22432,Colombia,5,12
5,22432,Mexico,1,25
6,22432,Mexico,2,22
7,22432,Mexico,3,25
8,22432,Mexico,4,18
9,22432,Mexico,5,15
0,22433,Japan,1,25
1,22433,Japan,2,30
2,22433,Japan,3,23
3,22433,Japan,4,25
4,22433,Serbia,1,23
5,22433,Serbia,2,28
6,22433,Serbia,3,25
7,22433,Serbia,4,18
0,22434,Kenya,1,25
1,22434,Kenya,2,25
2,22434,Kenya,3,25
3,22434,Vietnam,1,23
4,22434,Vietnam,2,22
5,22434,Vietnam,3,18
0,22435,Bulgaria,1,22
1,22435,Bulgaria,2,14
2,22435,Bulgaria,3,25
3,22435,Bulgaria,4,18
4,22435,Spain,1,25
5,22435,Spain,2,25
6,22435,Spain,3,22
7,22435,Spain,4,25
0,22436,China,1,25
1,22436,China,2,25
2,22436,China,3,25
3,22436,Dominican Republic,1,15
4,22436,Dominican Republic,2,21
5,22436,Dominican Republic,3,17
0,22437,Ukraine,1,25
1,22437,Ukraine,2,25
2,22437,Ukraine,3,25
3,22437,Cameroon,1,17
4,22437,Cameroon,2,21
5,22437,Cameroon,3,20
0,22438,Poland,1,21
1,22438,Poland,2,25
2,22438,Poland,3,19
3,22438,Poland,4,28
4,22438,Poland,5,19
5,22438,Germany,1,25
6,22438,Germany,2,15
7,22438,Germany,3,25
8,22438,Germany,4,26
9,22438,Germany,5,17
0,22439,Netherlands,1,27
1,22439,Netherlands,2,26
2,22439,Netherlands,3,22
3,22439,Netherlands,4,20
4,22439,Netherlands,5,15
5,22439,Serbia,1,25
6,22439,Serbia,2,24
7,22439,Serbia,3,25
8,22439,Serbia,4,25
9,22439,Serbia,5,11
0,22440,Japan,1,25
1,22440,Japan,2,25
2,22440,Japan,3,25
3,22440,Thailand,1,20
4,22440,Thailand,2,23
5,22440,Thailand,3,23
0,22441,USA,1,25
1,22441,USA,2,25
2,22441,USA,3,25
3,22441,Canada,1,18
4,22441,Canada,2,21
5,22441,Canada,3,21
0,22442,Türkiye,1,30
1,22442,Türkiye,2,25
2,22442,Türkiye,3,29
3,22442,Slovenia,1,28
4,22442,Slovenia,2,13
5,22442,Slovenia,3,27
0,22443,Italy,1,25
1,22443,Italy,2,25
2,22443,Italy,3,25
3,22443,Germany,1,22
4,22443,Germany,2,18
5,22443,Germany,3,11
0,22444,Poland,1,25
1,22444,Poland,2,25
2,22444,Poland,3,25
3,22444,Poland,4,22
4,22444,Poland,5,15
5,22444,Belgium,1,27
6,22444,Belgium,2,20
7,22444,Belgium,3,17
8,22444,Belgium,4,25
9,22444,Belgium,5,10
0,22445,Brazil,1,18
1,22445,Brazil,2,25
2,22445,Brazil,3,25
3,22445,Brazil,4,25
4,22445,Dominican Republic,1,25
5,22445,Dominican Republic,2,12
6,22445,Dominican Republic,3,20
7,22445,Dominican Republic,4,12
0,22446,China,1,20
1,22446,China,2,25
2,22446,China,3,25
3,22446,China,4,20
4,22446,France,1,25
5,22446,France,2,27
6,22446,France,3,22
7,22446,France,4,25
0,22447,Netherlands,1,25
1,22447,Netherlands,2,20
2,22447,Netherlands,3,25
3,22447,Netherlands,4,22
4,22447,Netherlands,5,12
5,22447,Japan,1,20
6,22447,Japan,2,25
7,22447,Japan,3,22
8,22447,Japan,4,25
9,22447,Japan,5,15
0,22448,USA,1,14
1,22448,USA,2,25
2,22448,USA,3,14
3,22448,USA,4,23
4,22448,Türkiye,1,25
5,22448,Türkiye,2,22
6,22448,Türkiye,3,25
7,22448,Türkiye,4,25
0,22449,Italy,1,25
1,22449,Italy,2,25
2,22449,Italy,3,25
3,22449,Poland,1,17
4,22449,Poland,2,21
5,22449,Poland,3,18
0,22450,Brazil,1,27
1,22450,Brazil,2,33
2,22450,Brazil,3,25
3,22450,France,1,25
4,22450,France,2,31
5,22450,France,3,19
0,22451,Japan,1,25
1,22451,Japan,2,17
2,22451,Japan,3,18
3,22451,Japan,4,25
4,22451,Türkiye,1,16
5,22451,Türkiye,2,25
6,22451,Türkiye,3,25
7,22451,Türkiye,4,27
0,22452,Italy,1,22
1,22452,Italy,2,25
2,22452,Italy,3,28
3,22452,Italy,4,25
4,22452,Italy,5,15
5,22452,Brazil,1,25
6,22452,Brazil,2,22
7,22452,Brazil,3,30
8,22452,Brazil,4,22
9,22452,Brazil,5,13
0,22453,Japan,1,12
1,22453,Japan,2,17
2,22453,Japan,3,25
3,22453,Japan,4,29
4,22453,Japan,5,16
5,22453,Brazil,1,25
6,22453,Brazil,2,25
7,22453,Brazil,3,19
8,22453,Brazil,4,27
9,22453,Brazil,5,18
0,22454,Türkiye,1,23
1,22454,Türkiye,2,25
2,22454,Türkiye,3,24
3,22454,Türkiye,4,25
4,22454,Türkiye,5,8
5,22454,Italy,1,25
6,22454,Italy,2,13
7,22454,Italy,3,26
8,22454,Italy,4,19
9,22454,Italy,5,15
0,11382,ROC,1,23
1,11382,ROC,2,19
2,11382,ROC,3,14
3,11382,Italy,1,25
4,11382,Italy,2,25
5,11382,Italy,3,25
0,11383,USA,1,25
1,11383,USA,2,25
2,11383,USA,3,25
3,11383,Argentina,1,20
4,11383,Argentina,2,19
5,11383,Argentina,3,20
0,11384,Serbia,1,25
1,11384,Serbia,2,25
2,11384,Serbia,3,25
3,11384,Dominican Republic,1,18
4,11384,Dominican Republic,2,12
5,11384,Dominican Republic,3,20
0,11385,China,1,21
1,11385,China,2,14
2,11385,China,3,14
3,11385,Türkiye,1,25
4,11385,Türkiye,2,25
5,11385,Türkiye,3,25
0,11386,Japan,1,25
1,11386,Japan,2,25
2,11386,Japan,3,25
3,11386,Kenya,1,15
4,11386,Kenya,2,11
5,11386,Kenya,3,23
0,11387,Brazil,1,25
1,11387,Brazil,2,25
2,11387,Brazil,3,25
3,11387,Korea,1,10
4,11387,Korea,2,22
5,11387,Korea,3,19
0,11388,ROC,1,25
1,11388,ROC,2,25
2,11388,ROC,3,25
3,11388,Argentina,1,19
4,11388,Argentina,2,15
5,11388,Argentina,3,13
0,11389,China,1,27
1,11389,China,2,22
2,11389,China,3,21
3,11389,USA,1,29
4,11389,USA,2,25
5,11389,USA,3,25
0,11390,Japan,1,23
1,11390,Japan,2,16
2,11390,Japan,3,24
3,11390,Serbia,1,25
4,11390,Serbia,2,25
5,11390,Serbia,3,26
0,11391,Italy,1,25
1,11391,Italy,2,23
2,11391,Italy,3,25
3,11391,Italy,4,25
4,11391,Türkiye,1,22
5,11391,Türkiye,2,25
6,11391,Türkiye,3,20
7,11391,Türkiye,4,15
0,11392,Brazil,1,22
1,11392,Brazil,2,25
2,11392,Brazil,3,25
3,11392,Brazil,4,23
4,11392,Brazil,5,15
5,11392,Dominican Republic,1,25
6,11392,Dominican Republic,2,17
7,11392,Dominican Republic,3,13
8,11392,Dominican Republic,4,25
9,11392,Dominican Republic,5,12
0,11393,Korea,1,25
1,11393,Korea,2,25
2,11393,Korea,3,26
3,11393,Kenya,1,14
4,11393,Kenya,2,22
5,11393,Kenya,3,24
0,11394,Italy,1,25
1,11394,Italy,2,25
2,11394,Italy,3,25
3,11394,Argentina,1,21
4,11394,Argentina,2,16
5,11394,Argentina,3,15
0,11395,Korea,1,25
1,11395,Korea,2,17
2,11395,Korea,3,25
3,11395,Korea,4,15
4,11395,Korea,5,15
5,11395,Dominican Republic,1,20
6,11395,Dominican Republic,2,25
7,11395,Dominican Republic,3,18
8,11395,Dominican Republic,4,25
9,11395,Dominican Republic,5,12
0,11396,Serbia,1,25
1,11396,Serbia,2,25
2,11396,Serbia,3,25
3,11396,Kenya,1,21
4,11396,Kenya,2,11
5,11396,Kenya,3,20
0,11397,China,1,17
1,11397,China,2,25
2,11397,China,3,25
3,11397,China,4,25
4,11397,China,5,12
5,11397,ROC,1,25
6,11397,ROC,2,23
7,11397,ROC,3,20
8,11397,ROC,4,27
9,11397,ROC,5,15
0,11398,Japan,1,16
1,11398,Japan,2,18
2,11398,Japan,3,24
3,11398,Brazil,1,25
4,11398,Brazil,2,25
5,11398,Brazil,3,26
0,11399,USA,1,25
1,11399,USA,2,25
2,11399,USA,3,17
3,11399,USA,4,20
4,11399,USA,5,15
5,11399,Türkiye,1,19
6,11399,Türkiye,2,20
7,11399,Türkiye,3,25
8,11399,Türkiye,4,25
9,11399,Türkiye,5,12
0,11400,Dominican Republic,1,25
1,11400,Dominican Republic,2,25
2,11400,Dominican Republic,3,25
3,11400,Kenya,1,19
4,11400,Kenya,2,18
5,11400,Kenya,3,10
0,11401,USA,1,20
1,11401,USA,2,12
2,11401,USA,3,19
3,11401,ROC,1,25
4,11401,ROC,2,25
5,11401,ROC,3,25
0,11402,Argentina,1,23
1,11402,Argentina,2,20
2,11402,Argentina,3,18
3,11402,Türkiye,1,25
4,11402,Türkiye,2,25
5,11402,Türkiye,3,25
0,11403,Serbia,1,20
1,11403,Serbia,2,16
2,11403,Serbia,3,25
3,11403,Serbia,4,19
4,11403,Brazil,1,25
5,11403,Brazil,2,25
6,11403,Brazil,3,23
7,11403,Brazil,4,25
0,11404,Japan,1,19
1,11404,Japan,2,25
2,11404,Japan,3,22
3,11404,Japan,4,25
4,11404,Japan,5,14
5,11404,Korea,1,25
6,11404,Korea,2,19
7,11404,Korea,3,25
8,11404,Korea,4,15
9,11404,Korea,5,16
0,11405,China,1,25
1,11405,China,2,25
2,11405,China,3,26
3,11405,Italy,1,21
4,11405,Italy,2,20
5,11405,Italy,3,24
0,11406,Serbia,1,25
1,11406,Serbia,2,25
2,11406,Serbia,3,25
3,11406,Korea,1,18
4,11406,Korea,2,17
5,11406,Korea,3,15
0,11407,USA,1,21
1,11407,USA,2,25
2,11407,USA,3,25
3,11407,USA,4,25
4,11407,USA,5,15
5,11407,Italy,1,25
6,11407,Italy,2,16
7,11407,Italy,3,27
8,11407,Italy,4,16
9,11407,Italy,5,12
0,11408,ROC,1,25
1,11408,ROC,2,23
2,11408,ROC,3,23
3,11408,ROC,4,25
4,11408,ROC,5,10
5,11408,Türkiye,1,21
6,11408,Türkiye,2,25
7,11408,Türkiye,3,25
8,11408,Türkiye,4,15
9,11408,Türkiye,5,15
0,11409,China,1,25
1,11409,China,2,25
2,11409,China,3,25
3,11409,Argentina,1,15
4,11409,Argentina,2,22
5,11409,Argentina,3,19
0,11410,Japan,1,10
1,11410,Japan,2,23
2,11410,Japan,3,25
3,11410,Japan,4,19
4,11410,Dominican Republic,1,25
5,11410,Dominican Republic,2,25
6,11410,Dominican Republic,3,19
7,11410,Dominican Republic,4,25
0,11411,Brazil,1,25
1,11411,Brazil,2,25
2,11411,Brazil,3,25
3,11411,Kenya,1,10
4,11411,Kenya,2,16
5,11411,Kenya,3,8
0,11412,Brazil,1,23
1,11412,Brazil,2,25
2,11412,Brazil,3,25
3,11412,Brazil,4,25
4,11412,ROC,1,25
5,11412,ROC,2,21
6,11412,ROC,3,19
7,11412,ROC,4,22
0,11413,Korea,1,17
1,11413,Korea,2,25
2,11413,Korea,3,28
3,11413,Korea,4,18
4,11413,Korea,5,15
5,11413,Türkiye,1,25
6,11413,Türkiye,2,17
7,11413,Türkiye,3,26
8,11413,Türkiye,4,25
9,11413,Türkiye,5,13
0,11414,Serbia,1,25
1,11414,Serbia,2,25
2,11414,Serbia,3,25
3,11414,Italy,1,21
4,11414,Italy,2,14
5,11414,Italy,3,21
0,11415,Dominican Republic,1,11
1,11415,Dominican Republic,2,20
2,11415,Dominican Republic,3,19
3,11415,USA,1,25
4,11415,USA,2,25
5,11415,USA,3,25
0,11416,Brazil,1,25
1,11416,Brazil,2,25
2,11416,Brazil,3,25
3,11416,Korea,1,16
4,11416,Korea,2,16
5,11416,Korea,3,16
0,11417,Serbia,1,19
1,11417,Serbia,2,15
2,11417,Serbia,3,23
3,11417,USA,1,25
4,11417,USA,2,25
5,11417,USA,3,25
0,11418,Korea,1,18
1,11418,Korea,2,15
2,11418,Korea,3,15
3,11418,Serbia,1,25
4,11418,Serbia,2,25
5,11418,Serbia,3,25
0,11419,Brazil,1,21
1,11419,Brazil,2,20
2,11419,Brazil,3,14
3,11419,USA,1,25
4,11419,USA,2,25
5,11419,USA,3,25
0,19087,Italy,1,25
1,19087,Italy,2,24
2,19087,Italy,3,25
3,19087,Italy,4,25
4,19087,Dominican Republic,1,19
5,19087,Dominican Republic,2,26
6,19087,Dominican Republic,3,21
7,19087,Dominican Republic,4,18
0,19088,Poland,1,20
1,19088,Poland,2,25
2,19088,Poland,3,25
3,19088,Poland,4,28
4,19088,Japan,1,25
5,19088,Japan,2,22
6,19088,Japan,3,23
7,19088,Japan,4,26
0,19089,Türkiye,1,19
1,19089,Türkiye,2,19
2,19089,Türkiye,3,25
3,19089,Türkiye,4,25
4,19089,Türkiye,5,15
5,19089,Netherlands,1,25
6,19089,Netherlands,2,25
7,19089,Netherlands,3,22
8,19089,Netherlands,4,22
9,19089,Netherlands,5,13
0,19090,Brazil,1,25
1,19090,Brazil,2,25
2,19090,Brazil,3,25
3,19090,Kenya,1,14
4,19090,Kenya,2,13
5,19090,Kenya,3,12
0,19091,USA,1,20
1,19091,USA,2,19
2,19091,USA,3,25
3,19091,USA,4,25
4,19091,USA,5,13
5,19091,China,1,25
6,19091,China,2,25
7,19091,China,3,17
8,19091,China,4,20
9,19091,China,5,15
0,19092,France,1,17
1,19092,France,2,17
2,19092,France,3,22
3,19092,Serbia,1,25
4,19092,Serbia,2,25
5,19092,Serbia,3,25
0,19093,USA,1,25
1,19093,USA,2,25
2,19093,USA,3,20
3,19093,USA,4,14
4,19093,USA,5,17
5,19093,Serbia,1,17
6,19093,Serbia,2,20
7,19093,Serbia,3,25
8,19093,Serbia,4,25
9,19093,Serbia,5,15
0,19094,Poland,1,25
1,19094,Poland,2,25
2,19094,Poland,3,25
3,19094,Kenya,1,14
4,19094,Kenya,2,17
5,19094,Kenya,3,15
0,19095,Türkiye,1,21
1,19095,Türkiye,2,25
2,19095,Türkiye,3,25
3,19095,Türkiye,4,25
4,19095,Dominican Republic,1,25
5,19095,Dominican Republic,2,18
6,19095,Dominican Republic,3,22
7,19095,Dominican Republic,4,15
0,19096,Brazil,1,25
1,19096,Brazil,2,25
2,19096,Brazil,3,25
3,19096,Japan,1,20
4,19096,Japan,2,17
5,19096,Japan,3,18
0,19097,Italy,1,29
1,19097,Italy,2,25
2,19097,Italy,3,25
3,19097,Netherlands,1,27
4,19097,Netherlands,2,18
5,19097,Netherlands,3,19
0,19098,France,1,18
1,19098,France,2,16
2,19098,France,3,19
3,19098,China,1,25
4,19098,China,2,25
5,19098,China,3,25
0,19099,Netherlands,1,25
1,19099,Netherlands,2,21
2,19099,Netherlands,3,17
3,19099,Netherlands,4,26
4,19099,Dominican Republic,1,22
5,19099,Dominican Republic,2,25
6,19099,Dominican Republic,3,25
7,19099,Dominican Republic,4,28
0,19100,Japan,1,25
1,19100,Japan,2,25
2,19100,Japan,3,25
3,19100,Kenya,1,17
4,19100,Kenya,2,22
5,19100,Kenya,3,12
0,19101,Italy,1,25
1,19101,Italy,2,25
2,19101,Italy,3,25
3,19101,Türkiye,1,14
4,19101,Türkiye,2,16
5,19101,Türkiye,3,21
0,19102,France,1,27
1,19102,France,2,27
2,19102,France,3,20
3,19102,USA,1,29
4,19102,USA,2,29
5,19102,USA,3,25
0,19103,China,1,21
1,19103,China,2,25
2,19103,China,3,25
3,19103,China,4,29
4,19103,Serbia,1,25
5,19103,Serbia,2,20
6,19103,Serbia,3,22
7,19103,Serbia,4,27
0,19104,Brazil,1,25
1,19104,Brazil,2,38
2,19104,Brazil,3,25
3,19104,Poland,1,21
4,19104,Poland,2,36
5,19104,Poland,3,14
0,19105,USA,1,25
1,19105,USA,2,25
2,19105,USA,3,25
3,19105,Poland,1,22
4,19105,Poland,2,14
5,19105,Poland,3,20
0,19106,Italy,1,26
1,19106,Italy,2,25
2,19106,Italy,3,25
3,19106,Serbia,1,24
4,19106,Serbia,2,20
5,19106,Serbia,3,20
0,19107,China,1,25
1,19107,China,2,21
2,19107,China,3,24
3,19107,China,4,25
4,19107,China,5,12
5,19107,Türkiye,1,23
6,19107,Türkiye,2,25
7,19107,Türkiye,3,26
8,19107,Türkiye,4,21
9,19107,Türkiye,5,15
0,19108,Brazil,1,25
1,19108,Brazil,2,25
2,19108,Brazil,3,25
3,19108,Dominican Republic,1,22
4,19108,Dominican Republic,2,13
5,19108,Dominican Republic,3,17
0,19109,Brazil,1,23
1,19109,Brazil,2,25
2,19109,Brazil,3,15
3,19109,Brazil,4,25
4,19109,Brazil,5,11
5,19109,USA,1,25
6,19109,USA,2,18
7,19109,USA,3,25
8,19109,USA,4,23
9,19109,USA,5,15
0,19110,Türkiye,1,22
1,19110,Türkiye,2,19
2,19110,Türkiye,3,22
3,19110,Italy,1,25
4,19110,Italy,2,25
5,19110,Italy,3,25
0,19111,Brazil,1,25
1,19111,Brazil,2,27
2,19111,Brazil,3,22
3,19111,Brazil,4,25
4,19111,Türkiye,1,21
5,19111,Türkiye,2,25
6,19111,Türkiye,3,25
7,19111,Türkiye,4,15
0,19112,USA,1,18
1,19112,USA,2,20
2,19112,USA,3,17
3,19112,Italy,1,25
4,19112,Italy,2,25
5,19112,Italy,3,25
